year,state_from,state_population_same_one_year_plus,state_population_same_house_one_year,state_population_same_state_one_year,state_population_different_state_residence_one_year,state_to,migration,total_migration_population,pct_migrated
2015,South Dakota,848285,702122,116343,26962,North Carolina,366,29820,0.01227364185110664
2015,South Dakota,848285,702122,116343,26962,North Dakota,2669,29820,0.08950368879946345
2015,South Dakota,848285,702122,116343,26962,Ohio,29,29820,9.725016767270289e-4
2015,South Dakota,848285,702122,116343,26962,Oklahoma,219,29820,0.007344064386317907
2015,South Dakota,848285,702122,116343,26962,Oregon,54,29820,0.0018108651911468814
2015,South Dakota,848285,702122,116343,26962,Pennsylvania,84,29820,0.0028169014084507044
2015,South Dakota,848285,702122,116343,26962,Rhode Island,0,29820,0
2015,South Dakota,848285,702122,116343,26962,South Carolina,1138,29820,0.038162307176391685
2015,South Dakota,848285,702122,116343,26962,South Dakota,NA,29820,NA
2015,South Dakota,848285,702122,116343,26962,Tennessee,404,29820,0.013547954393024815
2015,South Dakota,848285,702122,116343,26962,Texas,1742,29820,0.05841716968477532
2015,South Dakota,848285,702122,116343,26962,Utah,591,29820,0.01981891348088531
2015,South Dakota,848285,702122,116343,26962,Vermont,0,29820,0
2015,South Dakota,848285,702122,116343,26962,Virginia,358,29820,0.012005365526492288
2015,South Dakota,848285,702122,116343,26962,Washington,126,29820,0.004225352112676056
2015,South Dakota,848285,702122,116343,26962,West Virginia,0,29820,0
2015,South Dakota,848285,702122,116343,26962,Wisconsin,532,29820,0.01784037558685446
2015,South Dakota,848285,702122,116343,26962,Wyoming,1426,29820,0.047820254862508384
2015,South Dakota,848285,702122,116343,26962,Puerto Rico,9,29820,3.018108651911469e-4
2015,South Dakota,848285,702122,116343,26962,U S Island Area,0,29820,0
2015,South Dakota,848285,702122,116343,26962,Foreign Country,2849,29820,0.09553990610328639
2015,Tennessee,6522259,5535963,766524,195923,Alabama,10291,219772,0.046825801284968056
2015,Tennessee,6522259,5535963,766524,195923,Alaska,624,219772,0.0028393061900515077
2015,Tennessee,6522259,5535963,766524,195923,Arizona,2513,219772,0.01143457765320423
2015,Tennessee,6522259,5535963,766524,195923,Arkansas,6071,219772,0.027624083140709462
2015,Tennessee,6522259,5535963,766524,195923,California,10032,219772,0.045647307209289625
2015,Tennessee,6522259,5535963,766524,195923,Colorado,1722,219772,0.007835393043699835
2015,Tennessee,6522259,5535963,766524,195923,Connecticut,995,219772,0.004527419325482773
2015,Tennessee,6522259,5535963,766524,195923,Delaware,317,219772,0.001442403945907577
2015,Tennessee,6522259,5535963,766524,195923,District of Columbia,417,219772,0.0018974209635440366
2015,Tennessee,6522259,5535963,766524,195923,Florida,17853,219772,0.08123418815863713
2015,Tennessee,6522259,5535963,766524,195923,Georgia,13585,219772,0.06181406184591304
2015,Tennessee,6522259,5535963,766524,195923,Hawaii,1124,219772,0.005114391278233806
2015,Tennessee,6522259,5535963,766524,195923,Idaho,354,219772,0.001610760242433067
2015,Tennessee,6522259,5535963,766524,195923,Illinois,6764,219772,0.03077735107293013
2015,Tennessee,6522259,5535963,766524,195923,Indiana,7128,219772,0.03243361301712684
2015,Tennessee,6522259,5535963,766524,195923,Iowa,1153,219772,0.00524634621334838
2015,Tennessee,6522259,5535963,766524,195923,Kansas,3227,219772,0.014683399159128552
2015,Tennessee,6522259,5535963,766524,195923,Kentucky,14772,219772,0.06721511384525782
2015,Tennessee,6522259,5535963,766524,195923,Louisiana,2784,219772,0.012667673770999035
2015,Tennessee,6522259,5535963,766524,195923,Maine,943,219772,0.004290810476311814
2015,Tennessee,6522259,5535963,766524,195923,Maryland,2664,219772,0.012121653349835284
2015,Tennessee,6522259,5535963,766524,195923,Massachusetts,4061,219772,0.018478241086216624
2015,Tennessee,6522259,5535963,766524,195923,Michigan,6454,219772,0.029366798318257104
2015,Tennessee,6522259,5535963,766524,195923,Minnesota,1667,219772,0.007585133683999781
2015,Tennessee,6522259,5535963,766524,195923,Mississippi,9473,219772,0.04310376208070182
2015,Tennessee,6522259,5535963,766524,195923,Missouri,2620,219772,0.011921445862075242
2015,Tennessee,6522259,5535963,766524,195923,Montana,135,219772,6.142729738092205e-4
2015,Tennessee,6522259,5535963,766524,195923,Nebraska,1850,219772,0.008417814826274503
2015,Tennessee,6522259,5535963,766524,195923,Nevada,954,219772,0.004340862348251825
2015,Tennessee,6522259,5535963,766524,195923,New Hampshire,454,219772,0.0020657772600695267
2015,Tennessee,6522259,5535963,766524,195923,New Jersey,1549,219772,0.00704821360318876
2015,Tennessee,6522259,5535963,766524,195923,New Mexico,340,219772,0.0015470578599639626
2015,Tennessee,6522259,5535963,766524,195923,New York,6972,219772,0.03172378646961396
2015,Tennessee,6522259,5535963,766524,195923,North Carolina,11838,219772,0.05386491454780409
2015,Tennessee,6522259,5535963,766524,195923,North Dakota,727,219772,0.0033079737182170614
2015,Tennessee,6522259,5535963,766524,195923,Ohio,6802,219772,0.030950257539631983
2015,Tennessee,6522259,5535963,766524,195923,Oklahoma,2580,219772,0.011739439055020657
2015,Tennessee,6522259,5535963,766524,195923,Oregon,522,219772,0.002375188832062319
2015,Tennessee,6522259,5535963,766524,195923,Pennsylvania,2472,219772,0.011248020675973282
2015,Tennessee,6522259,5535963,766524,195923,Rhode Island,455,219772,0.0020703274302458913
2015,Tennessee,6522259,5535963,766524,195923,South Carolina,4148,219772,0.018874105891560345
2015,Tennessee,6522259,5535963,766524,195923,South Dakota,519,219772,0.0023615383215332252
2015,Tennessee,6522259,5535963,766524,195923,Tennessee,NA,219772,NA
2015,Tennessee,6522259,5535963,766524,195923,Texas,11934,219772,0.05430173088473509
2015,Tennessee,6522259,5535963,766524,195923,Utah,1097,219772,0.004991536683471962
2015,Tennessee,6522259,5535963,766524,195923,Vermont,1397,219772,0.006356587736381341
2015,Tennessee,6522259,5535963,766524,195923,Virginia,6382,219772,0.02903918606555885
2015,Tennessee,6522259,5535963,766524,195923,Washington,485,219772,0.002206832535536829
2015,Tennessee,6522259,5535963,766524,195923,West Virginia,1044,219772,0.004750377664124638
2015,Tennessee,6522259,5535963,766524,195923,Wisconsin,1480,219772,0.006734251861019602
2015,Tennessee,6522259,5535963,766524,195923,Wyoming,179,219772,8.144804615692627e-4
2015,Tennessee,6522259,5535963,766524,195923,Puerto Rico,424,219772,0.0019292721547785887
2015,Tennessee,6522259,5535963,766524,195923,U S Island Area,0,219772,0
2015,Tennessee,6522259,5535963,766524,195923,Foreign Country,23425,219772,0.10658773638134066
2015,Texas,27092848,22723345,3594282,553032,Alabama,7167,775221,0.009245105589244873
2015,Texas,27092848,22723345,3594282,553032,Alaska,2573,775221,0.0033190535344114775
2015,Texas,27092848,22723345,3594282,553032,Arizona,16067,775221,0.020725702735091025
2015,Texas,27092848,22723345,3594282,553032,Arkansas,14539,775221,0.018754651899264854
2015,Texas,27092848,22723345,3594282,553032,California,65546,775221,0.0845513730923182
2015,Texas,27092848,22723345,3594282,553032,Colorado,22587,775221,0.02913620761047495
2015,Texas,27092848,22723345,3594282,553032,Connecticut,3973,775221,0.005124990164095142
2015,Texas,27092848,22723345,3594282,553032,Delaware,2051,775221,0.0026456971624865683
2015,Texas,27092848,22723345,3594282,553032,District of Columbia,1423,775221,0.001835605588599896
2015,Texas,27092848,22723345,3594282,553032,Florida,33670,775221,0.04343277594389213
2015,Texas,27092848,22723345,3594282,553032,Georgia,20924,775221,0.02699101288535785
2015,Texas,27092848,22723345,3594282,553032,Hawaii,3342,775221,0.004311028726002005
2015,Texas,27092848,22723345,3594282,553032,Idaho,995,775221,0.00128350496181089
2015,Texas,27092848,22723345,3594282,553032,Illinois,21927,775221,0.02828483748505265
2015,Texas,27092848,22723345,3594282,553032,Indiana,9413,775221,0.012142343925151667
2015,Texas,27092848,22723345,3594282,553032,Iowa,5874,775221,0.00757719411625846
2015,Texas,27092848,22723345,3594282,553032,Kansas,9952,775221,0.012837629527579877
2015,Texas,27092848,22723345,3594282,553032,Kentucky,4884,775221,0.006300138928125012
2015,Texas,27092848,22723345,3594282,553032,Louisiana,31044,775221,0.04004535480849977
2015,Texas,27092848,22723345,3594282,553032,Maine,1144,775221,0.0014757082173986514
2015,Texas,27092848,22723345,3594282,553032,Maryland,10839,775221,0.013981819377958027
2015,Texas,27092848,22723345,3594282,553032,Massachusetts,8279,775221,0.010679535255107899
2015,Texas,27092848,22723345,3594282,553032,Michigan,13919,775221,0.017954879963262088
2015,Texas,27092848,22723345,3594282,553032,Minnesota,4956,775221,0.006393015669080172
2015,Texas,27092848,22723345,3594282,553032,Mississippi,13476,775221,0.017383430015440758
2015,Texas,27092848,22723345,3594282,553032,Missouri,17273,775221,0.022281388146089955
2015,Texas,27092848,22723345,3594282,553032,Montana,2210,775221,0.002850799965429213
2015,Texas,27092848,22723345,3594282,553032,Nebraska,4486,775221,0.005786736943400656
2015,Texas,27092848,22723345,3594282,553032,Nevada,7822,775221,0.010090025940989731
2015,Texas,27092848,22723345,3594282,553032,New Hampshire,1407,775221,0.0018149663128320828
2015,Texas,27092848,22723345,3594282,553032,New Jersey,11141,775221,0.014371385708075503
2015,Texas,27092848,22723345,3594282,553032,New Mexico,16056,775221,0.020711513233000654
2015,Texas,27092848,22723345,3594282,553032,New York,26287,775221,0.033909040131781774
2015,Texas,27092848,22723345,3594282,553032,North Carolina,15869,775221,0.020470291697464334
2015,Texas,27092848,22723345,3594282,553032,North Dakota,976,775221,0.0012589958218366117
2015,Texas,27092848,22723345,3594282,553032,Ohio,12077,775221,0.015578783340492583
2015,Texas,27092848,22723345,3594282,553032,Oklahoma,25555,775221,0.032964793265404316
2015,Texas,27092848,22723345,3594282,553032,Oregon,3906,775221,0.005038563196817424
2015,Texas,27092848,22723345,3594282,553032,Pennsylvania,12984,775221,0.0167487722855805
2015,Texas,27092848,22723345,3594282,553032,Rhode Island,1060,775221,0.0013673520196176316
2015,Texas,27092848,22723345,3594282,553032,South Carolina,5617,775221,0.007245675749237959
2015,Texas,27092848,22723345,3594282,553032,South Dakota,762,775221,9.829455084421088e-4
2015,Texas,27092848,22723345,3594282,553032,Tennessee,13199,775221,0.01702611255371049
2015,Texas,27092848,22723345,3594282,553032,Texas,NA,775221,NA
2015,Texas,27092848,22723345,3594282,553032,Utah,6583,775221,0.008491772023719688
2015,Texas,27092848,22723345,3594282,553032,Vermont,395,775221,5.095321205178911e-4
2015,Texas,27092848,22723345,3594282,553032,Virginia,18429,775221,0.023772575820314466
2015,Texas,27092848,22723345,3594282,553032,Washington,9155,775221,0.011809535603395677
2015,Texas,27092848,22723345,3594282,553032,West Virginia,2083,775221,0.002686975714022195
2015,Texas,27092848,22723345,3594282,553032,Wisconsin,4393,775221,0.005666771153000241
2015,Texas,27092848,22723345,3594282,553032,Wyoming,2743,775221,0.003538345839444494
2015,Texas,27092848,22723345,3594282,553032,Puerto Rico,9707,775221,0.012521590617385236
2015,Texas,27092848,22723345,3594282,553032,U S Island Area,4696,775221,0.006057627437853205
2015,Texas,27092848,22723345,3594282,553032,Foreign Country,207786,775221,0.2680345346681785
2015,Utah,2947423,2435722,390649,97361,Alabama,369,121052,0.003048276773617949
2015,Utah,2947423,2435722,390649,97361,Alaska,1630,121052,0.013465287644979018
2015,Utah,2947423,2435722,390649,97361,Arizona,7650,121052,0.06319598189207944
2015,Utah,2947423,2435722,390649,97361,Arkansas,230,121052,0.0019000099130951987
2015,Utah,2947423,2435722,390649,97361,California,18154,121052,0.1499686085318706
2015,Utah,2947423,2435722,390649,97361,Colorado,3964,121052,0.03274625780656247
2015,Utah,2947423,2435722,390649,97361,Connecticut,295,121052,0.0024369692363612333
2015,Utah,2947423,2435722,390649,97361,Delaware,61,121052,5.039156726035092e-4
2015,Utah,2947423,2435722,390649,97361,District of Columbia,186,121052,0.0015365297558074217
2015,Utah,2947423,2435722,390649,97361,Florida,2383,121052,0.019685754882199386
2015,Utah,2947423,2435722,390649,97361,Georgia,1032,121052,0.0085252618709315
2015,Utah,2947423,2435722,390649,97361,Hawaii,2239,121052,0.01849618345834848
2015,Utah,2947423,2435722,390649,97361,Idaho,6413,121052,0.05297723292469352
2015,Utah,2947423,2435722,390649,97361,Illinois,1374,121052,0.011350494002577404
2015,Utah,2947423,2435722,390649,97361,Indiana,501,121052,0.00413871724548128
2015,Utah,2947423,2435722,390649,97361,Iowa,301,121052,0.0024865347123550208
2015,Utah,2947423,2435722,390649,97361,Kansas,692,121052,0.005716551564616859
2015,Utah,2947423,2435722,390649,97361,Kentucky,220,121052,0.0018174007864388859
2015,Utah,2947423,2435722,390649,97361,Louisiana,268,121052,0.002213924594389188
2015,Utah,2947423,2435722,390649,97361,Maine,152,121052,0.0012556587251759575
2015,Utah,2947423,2435722,390649,97361,Maryland,672,121052,0.005551333311304233
2015,Utah,2947423,2435722,390649,97361,Massachusetts,1029,121052,0.008500479132934606
2015,Utah,2947423,2435722,390649,97361,Michigan,575,121052,0.004750024782737997
2015,Utah,2947423,2435722,390649,97361,Minnesota,519,121052,0.0042874136734626445
2015,Utah,2947423,2435722,390649,97361,Mississippi,1145,121052,0.009458745002147837
2015,Utah,2947423,2435722,390649,97361,Missouri,1221,121052,0.010086574364735815
2015,Utah,2947423,2435722,390649,97361,Montana,2115,121052,0.017471830287810197
2015,Utah,2947423,2435722,390649,97361,Nebraska,264,121052,0.002180880943726663
2015,Utah,2947423,2435722,390649,97361,Nevada,5073,121052,0.04190760995274758
2015,Utah,2947423,2435722,390649,97361,New Hampshire,340,121052,0.0028087103063146415
2015,Utah,2947423,2435722,390649,97361,New Jersey,1078,121052,0.008905263853550541
2015,Utah,2947423,2435722,390649,97361,New Mexico,1645,121052,0.013589201334963486
2015,Utah,2947423,2435722,390649,97361,New York,1853,121052,0.015307471169414798
2015,Utah,2947423,2435722,390649,97361,North Carolina,1648,121052,0.01361398407296038
2015,Utah,2947423,2435722,390649,97361,North Dakota,254,121052,0.00209827181707035
2015,Utah,2947423,2435722,390649,97361,Ohio,1623,121052,0.013407461256319598
2015,Utah,2947423,2435722,390649,97361,Oklahoma,1214,121052,0.010028747976076396
2015,Utah,2947423,2435722,390649,97361,Oregon,1838,121052,0.015183557479430327
2015,Utah,2947423,2435722,390649,97361,Pennsylvania,2710,121052,0.02238707332386082
2015,Utah,2947423,2435722,390649,97361,Rhode Island,0,121052,0
2015,Utah,2947423,2435722,390649,97361,South Carolina,323,121052,0.0026682747909989096
2015,Utah,2947423,2435722,390649,97361,South Dakota,496,121052,0.004097412682153124
2015,Utah,2947423,2435722,390649,97361,Tennessee,1122,121052,0.009268744010838317
2015,Utah,2947423,2435722,390649,97361,Texas,8698,121052,0.07185341836566103
2015,Utah,2947423,2435722,390649,97361,Utah,NA,121052,NA
2015,Utah,2947423,2435722,390649,97361,Vermont,193,121052,0.0015943561444668407
2015,Utah,2947423,2435722,390649,97361,Virginia,1628,121052,0.013448765819647754
2015,Utah,2947423,2435722,390649,97361,Washington,5426,121052,0.04482371212371543
2015,Utah,2947423,2435722,390649,97361,West Virginia,138,121052,0.0011400059478571193
2015,Utah,2947423,2435722,390649,97361,Wisconsin,1798,121052,0.014853120972805075
2015,Utah,2947423,2435722,390649,97361,Wyoming,2609,121052,0.02155272114463206
2015,Utah,2947423,2435722,390649,97361,Puerto Rico,109,121052,9.004394805538115e-4
2015,Utah,2947423,2435722,390649,97361,U S Island Area,0,121052,0
2015,Utah,2947423,2435722,390649,97361,Foreign Country,23582,121052,0.1948088424809173
2015,Vermont,619952,532319,62067,21232,Alabama,245,25566,0.009583039974966753
2015,Vermont,619952,532319,62067,21232,Alaska,17,25566,6.649456309160604e-4
2015,Vermont,619952,532319,62067,21232,Arizona,69,25566,0.0026988969725416567
2015,Vermont,619952,532319,62067,21232,Arkansas,0,25566,0
2015,Vermont,619952,532319,62067,21232,California,968,25566,0.03786278651333803
2015,Vermont,619952,532319,62067,21232,Colorado,376,25566,0.01470703277790816
2015,Vermont,619952,532319,62067,21232,Connecticut,1379,25566,0.05393882500195572
2015,Vermont,619952,532319,62067,21232,Delaware,70,25566,0.002738011421419072
2015,Vermont,619952,532319,62067,21232,District of Columbia,286,25566,0.011186732378940781
2015,Vermont,619952,532319,62067,21232,Florida,442,25566,0.01728858640381757
2015,Vermont,619952,532319,62067,21232,Georgia,410,25566,0.01603692403974028
2015,Vermont,619952,532319,62067,21232,Hawaii,0,25566,0
2015,Vermont,619952,532319,62067,21232,Idaho,79,25566,0.00309004146131581
2015,Vermont,619952,532319,62067,21232,Illinois,265,25566,0.01036532895251506
2015,Vermont,619952,532319,62067,21232,Indiana,0,25566,0
2015,Vermont,619952,532319,62067,21232,Iowa,97,25566,0.0037941015411092857
2015,Vermont,619952,532319,62067,21232,Kansas,18,25566,7.040600797934757e-4
2015,Vermont,619952,532319,62067,21232,Kentucky,199,25566,0.0077837753266056485
2015,Vermont,619952,532319,62067,21232,Louisiana,138,25566,0.005397793945083313
2015,Vermont,619952,532319,62067,21232,Maine,999,25566,0.0390753344285379
2015,Vermont,619952,532319,62067,21232,Maryland,561,25566,0.021943205820229992
2015,Vermont,619952,532319,62067,21232,Massachusetts,2840,25566,0.1110850348118595
2015,Vermont,619952,532319,62067,21232,Michigan,765,25566,0.02992255339122272
2015,Vermont,619952,532319,62067,21232,Minnesota,10,25566,3.9114448877415316e-4
2015,Vermont,619952,532319,62067,21232,Mississippi,0,25566,0
2015,Vermont,619952,532319,62067,21232,Missouri,0,25566,0
2015,Vermont,619952,532319,62067,21232,Montana,67,25566,0.002620668074786826
2015,Vermont,619952,532319,62067,21232,Nebraska,0,25566,0
2015,Vermont,619952,532319,62067,21232,Nevada,0,25566,0
2015,Vermont,619952,532319,62067,21232,New Hampshire,2496,25566,0.09762966439802863
2015,Vermont,619952,532319,62067,21232,New Jersey,1607,25566,0.06285691934600642
2015,Vermont,619952,532319,62067,21232,New Mexico,83,25566,0.0032464992568254714
2015,Vermont,619952,532319,62067,21232,New York,3034,25566,0.11867323789407808
2015,Vermont,619952,532319,62067,21232,North Carolina,326,25566,0.012751310334037393
2015,Vermont,619952,532319,62067,21232,North Dakota,0,25566,0
2015,Vermont,619952,532319,62067,21232,Ohio,377,25566,0.014746147226785574
2015,Vermont,619952,532319,62067,21232,Oklahoma,0,25566,0
2015,Vermont,619952,532319,62067,21232,Oregon,81,25566,0.0031682703590706408
2015,Vermont,619952,532319,62067,21232,Pennsylvania,327,25566,0.01279042478291481
2015,Vermont,619952,532319,62067,21232,Rhode Island,750,25566,0.029335836658061488
2015,Vermont,619952,532319,62067,21232,South Carolina,118,25566,0.004615504967535007
2015,Vermont,619952,532319,62067,21232,South Dakota,54,25566,0.0021121802393804273
2015,Vermont,619952,532319,62067,21232,Tennessee,435,25566,0.01701478526167566
2015,Vermont,619952,532319,62067,21232,Texas,144,25566,0.005632480638347806
2015,Vermont,619952,532319,62067,21232,Utah,175,25566,0.00684502855354768
2015,Vermont,619952,532319,62067,21232,Vermont,NA,25566,NA
2015,Vermont,619952,532319,62067,21232,Virginia,274,25566,0.010717358992411797
2015,Vermont,619952,532319,62067,21232,Washington,636,25566,0.024876789486036142
2015,Vermont,619952,532319,62067,21232,West Virginia,0,25566,0
2015,Vermont,619952,532319,62067,21232,Wisconsin,0,25566,0
2015,Vermont,619952,532319,62067,21232,Wyoming,15,25566,5.867167331612298e-4
2015,Vermont,619952,532319,62067,21232,Puerto Rico,100,25566,0.003911444887741531
2015,Vermont,619952,532319,62067,21232,U S Island Area,0,25566,0
2015,Vermont,619952,532319,62067,21232,Foreign Country,4234,25566,0.16561057654697645
2015,Virginia,8283737,6952362,983569,277715,Alabama,2888,347806,0.008303479525942624
2015,Virginia,8283737,6952362,983569,277715,Alaska,1221,347806,0.0035105777358642462
2015,Virginia,8283737,6952362,983569,277715,Arizona,2181,347806,0.00627073713506955
2015,Virginia,8283737,6952362,983569,277715,Arkansas,856,347806,0.002461142130958063
2015,Virginia,8283737,6952362,983569,277715,California,24500,347806,0.07044156800055203
2015,Virginia,8283737,6952362,983569,277715,Colorado,3804,347806,0.010937131619351018
2015,Virginia,8283737,6952362,983569,277715,Connecticut,3594,347806,0.010333346750774857
2015,Virginia,8283737,6952362,983569,277715,Delaware,1199,347806,0.0034473240829657912
2015,Virginia,8283737,6952362,983569,277715,District of Columbia,10969,347806,0.03153769630196144
2015,Virginia,8283737,6952362,983569,277715,Florida,23691,347806,0.06811555867351339
2015,Virginia,8283737,6952362,983569,277715,Georgia,9628,347806,0.02768209864119653
2015,Virginia,8283737,6952362,983569,277715,Hawaii,1912,347806,0.005497317470083897
2015,Virginia,8283737,6952362,983569,277715,Idaho,272,347806,7.820451631081695e-4
2015,Virginia,8283737,6952362,983569,277715,Illinois,9699,347806,0.02788623543009609
2015,Virginia,8283737,6952362,983569,277715,Indiana,2442,347806,0.0070211554717284925
2015,Virginia,8283737,6952362,983569,277715,Iowa,1204,347806,0.0034616999131699857
2015,Virginia,8283737,6952362,983569,277715,Kansas,1724,347806,0.004956786254406192
2015,Virginia,8283737,6952362,983569,277715,Kentucky,2802,347806,0.008056215246430482
2015,Virginia,8283737,6952362,983569,277715,Louisiana,3993,347806,0.011480538001069561
2015,Virginia,8283737,6952362,983569,277715,Maine,1548,347806,0.0044507570312185525
2015,Virginia,8283737,6952362,983569,277715,Maryland,28155,347806,0.08095029987981806
2015,Virginia,8283737,6952362,983569,277715,Massachusetts,3632,347806,0.010442603060326733
2015,Virginia,8283737,6952362,983569,277715,Michigan,3421,347806,0.009835943025709734
2015,Virginia,8283737,6952362,983569,277715,Minnesota,2788,347806,0.008015962921858737
2015,Virginia,8283737,6952362,983569,277715,Mississippi,1920,347806,0.005520318798410608
2015,Virginia,8283737,6952362,983569,277715,Missouri,3048,347806,0.008763506092476841
2015,Virginia,8283737,6952362,983569,277715,Montana,27,347806,7.762948310264918e-5
2015,Virginia,8283737,6952362,983569,277715,Nebraska,971,347806,0.0027917862256545316
2015,Virginia,8283737,6952362,983569,277715,Nevada,639,347806,0.0018372311000960306
2015,Virginia,8283737,6952362,983569,277715,New Hampshire,865,347806,0.0024870186253256126
2015,Virginia,8283737,6952362,983569,277715,New Jersey,9447,347806,0.027161693587804694
2015,Virginia,8283737,6952362,983569,277715,New Mexico,973,347806,0.0027975365577362094
2015,Virginia,8283737,6952362,983569,277715,New York,18267,347806,0.05252065806800343
2015,Virginia,8283737,6952362,983569,277715,North Carolina,18298,347806,0.05260978821526943
2015,Virginia,8283737,6952362,983569,277715,North Dakota,214,347806,6.152855327395157e-4
2015,Virginia,8283737,6952362,983569,277715,Ohio,5961,347806,0.017138864769440435
2015,Virginia,8283737,6952362,983569,277715,Oklahoma,2219,347806,0.006379993444621427
2015,Virginia,8283737,6952362,983569,277715,Oregon,135,347806,3.8814741551324586e-4
2015,Virginia,8283737,6952362,983569,277715,Pennsylvania,13379,347806,0.038466846460383085
2015,Virginia,8283737,6952362,983569,277715,Rhode Island,1623,347806,0.004666394484281467
2015,Virginia,8283737,6952362,983569,277715,South Carolina,8906,347806,0.025606228759710872
2015,Virginia,8283737,6952362,983569,277715,South Dakota,216,347806,6.210358648211934e-4
2015,Virginia,8283737,6952362,983569,277715,Tennessee,9637,347806,0.02770797513556408
2015,Virginia,8283737,6952362,983569,277715,Texas,16685,347806,0.047972145391396354
2015,Virginia,8283737,6952362,983569,277715,Utah,1763,347806,0.005068917729998908
2015,Virginia,8283737,6952362,983569,277715,Vermont,680,347806,0.0019551129077704237
2015,Virginia,8283737,6952362,983569,277715,Virginia,NA,347806,NA
2015,Virginia,8283737,6952362,983569,277715,Washington,4134,347806,0.011885936412827841
2015,Virginia,8283737,6952362,983569,277715,West Virginia,7673,347806,0.022061149031356562
2015,Virginia,8283737,6952362,983569,277715,Wisconsin,1645,347806,0.004729648137179922
2015,Virginia,8283737,6952362,983569,277715,Wyoming,267,347806,7.676693329039752e-4
2015,Virginia,8283737,6952362,983569,277715,Puerto Rico,1945,347806,0.0055921979494315795
2015,Virginia,8283737,6952362,983569,277715,U S Island Area,1077,347806,0.0030965538259834506
2015,Virginia,8283737,6952362,983569,277715,Foreign Country,67069,347806,0.1928345111930214
2015,Washington,7089143,5778806,1017221,230907,Alabama,580,293116,0.0019787387928328717
2015,Washington,7089143,5778806,1017221,230907,Alaska,3911,293116,0.013342840377188553
2015,Washington,7089143,5778806,1017221,230907,Arizona,9860,293116,0.033638559478158817
2015,Washington,7089143,5778806,1017221,230907,Arkansas,1146,293116,0.0039097149251490874
2015,Washington,7089143,5778806,1017221,230907,California,45609,293116,0.1556005131074387
2015,Washington,7089143,5778806,1017221,230907,Colorado,7258,293116,0.024761527859277557
2015,Washington,7089143,5778806,1017221,230907,Connecticut,586,293116,0.0019992085044828667
2015,Washington,7089143,5778806,1017221,230907,Delaware,39,293116,1.3305312572496896e-4
2015,Washington,7089143,5778806,1017221,230907,District of Columbia,407,293116,0.0013885287735913427
2015,Washington,7089143,5778806,1017221,230907,Florida,10822,293116,0.03692053657937472
2015,Washington,7089143,5778806,1017221,230907,Georgia,5415,293116,0.018473914764120688
2015,Washington,7089143,5778806,1017221,230907,Hawaii,4386,293116,0.01496335921614651
2015,Washington,7089143,5778806,1017221,230907,Idaho,10311,293116,0.03517719947051679
2015,Washington,7089143,5778806,1017221,230907,Illinois,5794,293116,0.01976691821667872
2015,Washington,7089143,5778806,1017221,230907,Indiana,1611,293116,0.0054961175780237174
2015,Washington,7089143,5778806,1017221,230907,Iowa,1002,293116,0.003418441845549202
2015,Washington,7089143,5778806,1017221,230907,Kansas,2728,293116,0.009306895563531162
2015,Washington,7089143,5778806,1017221,230907,Kentucky,875,293116,0.00298516628229097
2015,Washington,7089143,5778806,1017221,230907,Louisiana,632,293116,0.0021561429604661634
2015,Washington,7089143,5778806,1017221,230907,Maine,655,293116,0.002234610188457812
2015,Washington,7089143,5778806,1017221,230907,Maryland,3844,293116,0.013114261930430273
2015,Washington,7089143,5778806,1017221,230907,Massachusetts,2600,293116,0.008870208381664597
2015,Washington,7089143,5778806,1017221,230907,Michigan,2578,293116,0.008795152772281281
2015,Washington,7089143,5778806,1017221,230907,Minnesota,3503,293116,0.011950899984988878
2015,Washington,7089143,5778806,1017221,230907,Mississippi,916,293116,0.003125042645232604
2015,Washington,7089143,5778806,1017221,230907,Missouri,2535,293116,0.008648453172122981
2015,Washington,7089143,5778806,1017221,230907,Montana,4936,293116,0.016839749450729403
2015,Washington,7089143,5778806,1017221,230907,Nebraska,301,293116,0.0010268972011080936
2015,Washington,7089143,5778806,1017221,230907,Nevada,4820,293116,0.01644400169216283
2015,Washington,7089143,5778806,1017221,230907,New Hampshire,681,293116,0.002323312272274458
2015,Washington,7089143,5778806,1017221,230907,New Jersey,3214,293116,0.010964942207180774
2015,Washington,7089143,5778806,1017221,230907,New Mexico,878,293116,0.002995401138115968
2015,Washington,7089143,5778806,1017221,230907,New York,4983,293116,0.017000095525321033
2015,Washington,7089143,5778806,1017221,230907,North Carolina,3105,293116,0.010593075778872528
2015,Washington,7089143,5778806,1017221,230907,North Dakota,1283,293116,0.004377106674490645
2015,Washington,7089143,5778806,1017221,230907,Ohio,2654,293116,0.009054435786514554
2015,Washington,7089143,5778806,1017221,230907,Oklahoma,3736,293116,0.01274580712073036
2015,Washington,7089143,5778806,1017221,230907,Oregon,32570,293116,0.11111641807339075
2015,Washington,7089143,5778806,1017221,230907,Pennsylvania,2857,293116,0.00974699436400606
2015,Washington,7089143,5778806,1017221,230907,Rhode Island,116,293116,3.957477585665743e-4
2015,Washington,7089143,5778806,1017221,230907,South Carolina,2469,293116,0.008423286343973034
2015,Washington,7089143,5778806,1017221,230907,South Dakota,457,293116,0.0015591097040079695
2015,Washington,7089143,5778806,1017221,230907,Tennessee,2794,293116,0.009532062391681109
2015,Washington,7089143,5778806,1017221,230907,Texas,12829,293116,0.04376765512629812
